"사용월","호선명","지하철역","승차인원","하차인원","작업일자","비고"
"USE_MON","LINE_NUM","SUB_STA_NM","RIDE_PASGR_NUM","ALIGHT_PASGR_NUM","WORK_DT","COMMT"
"201508","중앙선","중랑","177874","168611","20150908",""
"201508","중앙선","회기","807416","790533","20150908",""
"201508","장항선","신창","44855","46260","20150908",""
"201508","장항선","온양온천","149278","150940","20150908",""
"201508","장항선","배방","26742","26029","20150908",""
"201508","장항선","아산","67633","61255","20150908",""
"201508","장항선","쌍용동","65874","61881","20150908",""
"201508","장항선","봉명","42311","41439","20150908",""
"201508","일산선","대화","428061","345845","20150908",""
"201508","일산선","주엽","289770","297282","20150908",""
"201508","일산선","정발산","272563","289501","20150908",""
"201508","일산선","마두","248321","258846","20150908",""
"201508","일산선","백석","311776","303798","20150908",""
"201508","일산선","대곡","42600","33581","20150908",""
"201508","일산선","화정","584811","607095","20150908",""
"201508","일산선","원당","360897","341843","20150908",""
"201508","일산선","삼송","333780","319272","20150908",""
"201508","일산선","원흥","144055","124064","20150908",""
"201508","안산선","수리산","136506","107817","20150908",""
"201508","안산선","오이도","235380","228808","20150908",""
"201508","안산선","정왕","248855","267196","20150908",""
"201508","안산선","신길온천","52632","49359","20150908",""
"201508","안산선","안산","550368","504497","20150908",""
"201508","안산선","초지","133276","126435","20150908",""
"201508","안산선","고잔","264254","260355","20150908",""
"201508","안산선","중앙","505749","531480","20150908",""
"201508","안산선","한대앞","266946","259725","20150908",""
"201508","안산선","상록수","615579","603586","20150908",""
"201508","안산선","반월","155343","144724","20150908",""
"201508","안산선","대야미","119665","109505","20150908",""
"201508","안산선","산본","527026","564149","20150908",""
"201508","수인선","송도","101298","102321","20150908",""
"201508","수인선","연수","104496","101053","20150908",""
"201508","수인선","원인재","109197","114206","20150908",""
"201508","수인선","남동인더스파크","50381","54672","20150908",""
"201508","수인선","호구포","81461","83955","20150908",""
"201508","수인선","인천논현","145476","149240","20150908",""
"201508","수인선","소래포구","142663","134794","20150908",""
"201508","수인선","월곶","70904","65375","20150908",""
"201508","수인선","달월","2524","1884","20150908",""
"201508","분당선","매교","74430","72629","20150908",""
"201508","분당선","수원시청","290858","323406","20150908",""
"201508","분당선","매탄권선","117834","109887","20150908",""
"201508","분당선","망포","329523","302253","20150908",""
"201508","분당선","영통","246495","253017","20150908",""
"201508","분당선","청명","122781","114002","20150908",""
"201508","분당선","상갈","151547","145199","20150908",""
"201508","분당선","기흥","212403","203646","20150908",""
"201508","분당선","신갈","134445","128244","20150908",""
"201508","분당선","구성","151490","150474","20150908",""
"201508","분당선","죽전","640268","708232","20150908",""
"201508","분당선","보정","82804","66638","20150908",""
"201508","분당선","이매","159270","152178","20150908",""
"201508","분당선","오리","461493","388845","20150908",""
"201508","분당선","미금","636587","668215","20150908",""
"201508","분당선","정자","483688","516802","20150908",""
"201508","분당선","수내","400760","399683","20150908",""
"201508","분당선","서현","781033","802266","20150908",""
"201508","분당선","야탑","805833","835374","20150908",""
"201508","분당선","모란","716073","685452","20150908",""
"201508","분당선","태평","426333","406671","20150908",""
"201508","분당선","가천대","192179","230252","20150908",""
"201508","분당선","선정릉","205170","227736","20150908",""
"201508","분당선","강남구청","229143","267735","20150908",""
"201508","분당선","압구정로데오","410763","464398","20150908",""
"201508","분당선","서울숲","163860","157092","20150908",""
"201508","분당선","수원","264643","168421","20150908",""
"201508","분당선","복정","1","0","20150908",""
"201508","분당선","수서","231723","237613","20150908",""
"201508","분당선","대모산입구","112120","103972","20150908",""
"201508","분당선","개포동","109874","108976","20150908",""
"201508","분당선","구룡","57075","56258","20150908",""
"201508","분당선","도곡","164470","174344","20150908",""
"201508","분당선","한티","401462","417666","20150908",""
"201508","분당선","선릉","235608","473779","20150908",""
"201508","과천선","범계","914823","908639","20150908",""
"201508","과천선","평촌","418430","413256","20150908",""
"201508","과천선","인덕원","676626","678222","20150908",""
"201508","과천선","정부과천청사","355720","349121","20150908",""
"201508","과천선","과천","165153","143008","20150908",""
"201508","과천선","대공원","200968","209636","20150908",""
"201508","과천선","경마공원","274208","280990","20150908",""
"201508","과천선","선바위","244417","211226","20150908",""
"201508","공항철도 1호선","인천국제공항","438416","406577","20150908",""
"201508","공항철도 1호선","공항화물청사","69068","72391","20150908",""
"201508","공항철도 1호선","운서","182030","187074","20150908",""
"201508","공항철도 1호선","청라국제도시","129468","122049","20150908",""
"201508","공항철도 1호선","검암","489368","452807","20150908",""
"201508","공항철도 1호선","계양","308196","286197","20150908",""
"201508","공항철도 1호선","김포공항","282085","191867","20150908",""
"201508","공항철도 1호선","디지털미디어시티","269310","237696","20150908",""
"201508","공항철도 1호선","홍대입구","238098","215411","20150908",""
"201508","공항철도 1호선","공덕","41323","45625","20150908",""
"201508","공항철도 1호선","서울역","312857","269590","20150908",""
"201508","경춘선","춘천","92164","79402","20150908",""
"201508","경춘선","남춘천","103024","113461","20150908",""
"201508","경춘선","김유정","20902","23668","20150908",""
"201508","경춘선","강촌","35912","29630","20150908",""
"201508","경춘선","백양리","6946","5722","20150908",""
"201508","경춘선","굴봉산","14149","12866","20150908",""
"201508","경춘선","가평","131690","134298","20150908",""
"201508","경춘선","상천","18431","15476","20150908",""
"201508","경춘선","청평","109305","107258","20150908",""
"201508","경춘선","대성리","43928","42415","20150908",""
"201508","경춘선","마석","108721","116962","20150908",""
"201508","경춘선","천마산","33622","33020","20150908",""
"201508","경춘선","평내호평","167345","161620","20150908",""
"201508","경춘선","금곡","42943","40984","20150908",""
"201508","경춘선","사릉","102505","96560","20150908",""
"201508","경춘선","퇴계원","102156","92845","20150908",""
"201508","경춘선","별내","65336","63498","20150908",""
"201508","경춘선","갈매","12690","12438","20150908",""
"201508","경춘선","신내","19463","21509","20150908",""
"201508","경인선","도화","110631","99852","20150908",""
"201508","경인선","중동","293357","276337","20150908",""
"201508","경인선","온수","202778","193453","20150908",""
"201508","경인선","도원","111917","113225","20150908",""
"201508","경인선","간석","195775","187828","20150908",""
"201508","경인선","부개","311303","290975","20150908",""
"201508","경인선","소사","383013","374912","20150908",""
"201508","경인선","구일","149862","148082","20150908",""
"201508","경인선","인천","152050","157944","20150908",""
"201508","경인선","동인천","611308","562724","20150908",""
"201508","경인선","제물포","218844","204115","20150908",""
"201508","경인선","주안","855778","848967","20150908",""
"201508","경인선","동암","757604","739231","20150908",""
"201508","경인선","백운","267773","265716","20150908",""
"201508","경인선","부평","1192059","1296306","20150908",""
"201508","경인선","송내","974895","940356","20150908",""
"201508","경인선","부천","1249574","1226600","20150908",""
"201508","경인선","역곡","832352","805905","20150908",""
"201508","경인선","오류동","340985","311188","20150908",""
"201508","경인선","개봉","645985","641705","20150908",""
"201508","경의선","검암","2","0","20150908",""
"201508","경의선","계양","6","0","20150908",""
"201508","경의선","김포공항","3","0","20150908",""
"201508","경의선","서울역","2","0","20150908",""
"201508","경의선","문산","196550","193794","20150908",""
"201508","경의선","파주","36933","27142","20150908",""
